date,entity,Id,hours,precio_bolsa,datetime
2021-10-26,Sistema,Sistema,4,90.84078,2021-10-26 04:00:00
2021-10-26,Sistema,Sistema,5,90.84078,2021-10-26 05:00:00
2021-10-26,Sistema,Sistema,6,93.24078,2021-10-26 06:00:00
2021-10-26,Sistema,Sistema,7,99.89078,2021-10-26 07:00:00
2021-10-26,Sistema,Sistema,8,99.89078,2021-10-26 08:00:00
2021-10-26,Sistema,Sistema,9,99.89078,2021-10-26 09:00:00
2021-10-26,Sistema,Sistema,10,99.89078,2021-10-26 10:00:00
2021-10-26,Sistema,Sistema,11,134.84078,2021-10-26 11:00:00
2021-10-26,Sistema,Sistema,12,99.89078,2021-10-26 12:00:00
2021-10-26,Sistema,Sistema,13,115.74078,2021-10-26 13:00:00
2021-10-26,Sistema,Sistema,14,115.74078,2021-10-26 14:00:00
2021-10-26,Sistema,Sistema,15,115.74078,2021-10-26 15:00:00
2021-10-26,Sistema,Sistema,16,115.74078,2021-10-26 16:00:00
2021-10-26,Sistema,Sistema,17,99.89078,2021-10-26 17:00:00
2021-10-26,Sistema,Sistema,18,224.84078,2021-10-26 18:00:00
2021-10-26,Sistema,Sistema,19,115.74078,2021-10-26 19:00:00
2021-10-26,Sistema,Sistema,20,99.89078,2021-10-26 20:00:00
2021-10-26,Sistema,Sistema,21,99.89078,2021-10-26 21:00:00
2021-10-26,Sistema,Sistema,22,93.24078,2021-10-26 22:00:00
2021-10-26,Sistema,Sistema,23,90.84078,2021-10-26 23:00:00
2021-10-27,Sistema,Sistema,0,88.77413,2021-10-27 00:00:00
2021-10-27,Sistema,Sistema,1,88.77413,2021-10-27 01:00:00
2021-10-27,Sistema,Sistema,2,88.77413,2021-10-27 02:00:00
2021-10-27,Sistema,Sistema,3,88.77413,2021-10-27 03:00:00
2021-10-27,Sistema,Sistema,4,88.77413,2021-10-27 04:00:00
2021-10-27,Sistema,Sistema,5,88.77513,2021-10-27 05:00:00
2021-10-27,Sistema,Sistema,6,89.38213,2021-10-27 06:00:00
2021-10-27,Sistema,Sistema,7,89.38213,2021-10-27 07:00:00
2021-10-27,Sistema,Sistema,8,100.38213,2021-10-27 08:00:00
2021-10-27,Sistema,Sistema,9,100.38213,2021-10-27 09:00:00
2021-10-27,Sistema,Sistema,10,134.38213,2021-10-27 10:00:00
2021-10-27,Sistema,Sistema,11,164.38213,2021-10-27 11:00:00
2021-10-27,Sistema,Sistema,12,164.38213,2021-10-27 12:00:00
2021-10-27,Sistema,Sistema,13,164.38213,2021-10-27 13:00:00
2021-10-27,Sistema,Sistema,14,164.38213,2021-10-27 14:00:00
2021-10-27,Sistema,Sistema,15,164.38213,2021-10-27 15:00:00
2021-10-27,Sistema,Sistema,16,164.38213,2021-10-27 16:00:00
2021-10-27,Sistema,Sistema,17,134.38213,2021-10-27 17:00:00
2021-10-27,Sistema,Sistema,18,224.38213,2021-10-27 18:00:00
2021-10-27,Sistema,Sistema,19,224.38213,2021-10-27 19:00:00
2021-10-27,Sistema,Sistema,20,164.38213,2021-10-27 20:00:00
2021-10-27,Sistema,Sistema,21,134.38213,2021-10-27 21:00:00
2021-10-27,Sistema,Sistema,22,100.38213,2021-10-27 22:00:00
2021-10-27,Sistema,Sistema,23,89.38213,2021-10-27 23:00:00
2021-10-28,Sistema,Sistema,0,87.36501,2021-10-28 00:00:00
2021-10-28,Sistema,Sistema,1,87.36501,2021-10-28 01:00:00
2021-10-28,Sistema,Sistema,2,87.36501,2021-10-28 02:00:00
2021-10-28,Sistema,Sistema,3,87.36501,2021-10-28 03:00:00
2021-10-28,Sistema,Sistema,4,87.36501,2021-10-28 04:00:00
2021-10-28,Sistema,Sistema,5,87.36601,2021-10-28 05:00:00
2021-10-28,Sistema,Sistema,6,87.97101,2021-10-28 06:00:00
2021-10-28,Sistema,Sistema,7,87.97101,2021-10-28 07:00:00
2021-10-28,Sistema,Sistema,8,87.97101,2021-10-28 08:00:00
2021-10-28,Sistema,Sistema,9,88.87101,2021-10-28 09:00:00
2021-10-28,Sistema,Sistema,10,132.97101,2021-10-28 10:00:00
2021-10-28,Sistema,Sistema,11,222.97101,2021-10-28 11:00:00
2021-10-28,Sistema,Sistema,12,88.87101,2021-10-28 12:00:00
2021-10-28,Sistema,Sistema,13,222.97101,2021-10-28 13:00:00
2021-10-28,Sistema,Sistema,14,174.02701,2021-10-28 14:00:00
2021-10-28,Sistema,Sistema,15,222.97101,2021-10-28 15:00:00
2021-10-28,Sistema,Sistema,16,132.97101,2021-10-28 16:00:00
2021-10-28,Sistema,Sistema,17,132.97101,2021-10-28 17:00:00
2021-10-28,Sistema,Sistema,18,167.37901,2021-10-28 18:00:00
2021-10-28,Sistema,Sistema,19,222.97101,2021-10-28 19:00:00
2021-10-28,Sistema,Sistema,20,132.97101,2021-10-28 20:00:00
2021-10-28,Sistema,Sistema,21,87.97101,2021-10-28 21:00:00
2021-10-28,Sistema,Sistema,22,87.97101,2021-10-28 22:00:00
2021-10-28,Sistema,Sistema,23,87.97101,2021-10-28 23:00:00
2021-10-29,Sistema,Sistema,0,87.63966,2021-10-29 00:00:00
2021-10-29,Sistema,Sistema,1,87.63966,2021-10-29 01:00:00
2021-10-29,Sistema,Sistema,2,87.63966,2021-10-29 02:00:00
2021-10-29,Sistema,Sistema,3,87.63866,2021-10-29 03:00:00
2021-10-29,Sistema,Sistema,4,87.63966,2021-10-29 04:00:00
2021-10-29,Sistema,Sistema,5,87.63966,2021-10-29 05:00:00
2021-10-29,Sistema,Sistema,6,87.79166,2021-10-29 06:00:00
2021-10-29,Sistema,Sistema,7,87.79266,2021-10-29 07:00:00
2021-10-29,Sistema,Sistema,8,87.79466,2021-10-29 08:00:00
2021-10-29,Sistema,Sistema,9,87.79466,2021-10-29 09:00:00
2021-10-29,Sistema,Sistema,10,87.79466,2021-10-29 10:00:00
2021-10-29,Sistema,Sistema,11,87.79466,2021-10-29 11:00:00
2021-10-29,Sistema,Sistema,12,87.79466,2021-10-29 12:00:00
2021-10-29,Sistema,Sistema,13,87.79466,2021-10-29 13:00:00
2021-10-29,Sistema,Sistema,14,87.79466,2021-10-29 14:00:00
2021-10-29,Sistema,Sistema,15,87.79466,2021-10-29 15:00:00
2021-10-29,Sistema,Sistema,16,87.79466,2021-10-29 16:00:00
2021-10-29,Sistema,Sistema,17,87.79466,2021-10-29 17:00:00
2021-10-29,Sistema,Sistema,18,88.09966,2021-10-29 18:00:00
2021-10-29,Sistema,Sistema,19,88.09966,2021-10-29 19:00:00
2021-10-29,Sistema,Sistema,20,87.79466,2021-10-29 20:00:00
2021-10-29,Sistema,Sistema,21,87.79466,2021-10-29 21:00:00
2021-10-29,Sistema,Sistema,22,87.79366,2021-10-29 22:00:00
2021-10-29,Sistema,Sistema,23,87.79166,2021-10-29 23:00:00
2021-10-30,Sistema,Sistema,0,86.08681,2021-10-30 00:00:00
2021-10-30,Sistema,Sistema,1,81.75681,2021-10-30 01:00:00
2021-10-30,Sistema,Sistema,2,81.75681,2021-10-30 02:00:00
2021-10-30,Sistema,Sistema,3,81.75681,2021-10-30 03:00:00
2021-10-30,Sistema,Sistema,4,81.75681,2021-10-30 04:00:00
2021-10-30,Sistema,Sistema,5,81.75681,2021-10-30 05:00:00
2021-10-30,Sistema,Sistema,6,87.08581,2021-10-30 06:00:00
2021-10-30,Sistema,Sistema,7,87.08681,2021-10-30 07:00:00
2021-10-30,Sistema,Sistema,8,87.30081,2021-10-30 08:00:00
2021-10-30,Sistema,Sistema,9,87.30281,2021-10-30 09:00:00
2021-10-30,Sistema,Sistema,10,87.30281,2021-10-30 10:00:00
2021-10-30,Sistema,Sistema,11,87.30381,2021-10-30 11:00:00
2021-10-30,Sistema,Sistema,12,87.30381,2021-10-30 12:00:00
2021-10-30,Sistema,Sistema,13,87.30281,2021-10-30 13:00:00
2021-10-30,Sistema,Sistema,14,87.30281,2021-10-30 14:00:00
2021-10-30,Sistema,Sistema,15,87.30281,2021-10-30 15:00:00
2021-10-30,Sistema,Sistema,16,87.30281,2021-10-30 16:00:00
2021-10-30,Sistema,Sistema,17,87.30281,2021-10-30 17:00:00
2021-10-30,Sistema,Sistema,18,87.30381,2021-10-30 18:00:00
2021-10-30,Sistema,Sistema,19,87.30381,2021-10-30 19:00:00
2021-10-30,Sistema,Sistema,20,87.30381,2021-10-30 20:00:00
2021-10-30,Sistema,Sistema,21,87.30281,2021-10-30 21:00:00
2021-10-30,Sistema,Sistema,22,87.08781,2021-10-30 22:00:00
2021-10-30,Sistema,Sistema,23,87.08581,2021-10-30 23:00:00
2021-10-31,Sistema,Sistema,0,87.45167,2021-10-31 00:00:00
2021-10-31,Sistema,Sistema,1,87.09567,2021-10-31 01:00:00
2021-10-31,Sistema,Sistema,2,82.12267,2021-10-31 02:00:00
2021-10-31,Sistema,Sistema,3,82.12267,2021-10-31 03:00:00
2021-10-31,Sistema,Sistema,4,82.12267,2021-10-31 04:00:00
2021-10-31,Sistema,Sistema,5,82.12267,2021-10-31 05:00:00
2021-10-31,Sistema,Sistema,6,82.12267,2021-10-31 06:00:00
2021-10-31,Sistema,Sistema,7,87.45167,2021-10-31 07:00:00
2021-10-31,Sistema,Sistema,8,87.45267,2021-10-31 08:00:00
2021-10-31,Sistema,Sistema,9,87.45267,2021-10-31 09:00:00
2021-10-31,Sistema,Sistema,10,87.45367,2021-10-31 10:00:00
2021-10-31,Sistema,Sistema,11,87.66667,2021-10-31 11:00:00
2021-10-31,Sistema,Sistema,12,87.66967,2021-10-31 12:00:00
2021-10-31,Sistema,Sistema,13,87.66667,2021-10-31 13:00:00
2021-10-31,Sistema,Sistema,14,87.45367,2021-10-31 14:00:00
2021-10-31,Sistema,Sistema,15,87.45367,2021-10-31 15:00:00
2021-10-31,Sistema,Sistema,16,87.45367,2021-10-31 16:00:00
2021-10-31,Sistema,Sistema,17,87.66667,2021-10-31 17:00:00
2021-10-31,Sistema,Sistema,18,87.66967,2021-10-31 18:00:00
2021-10-31,Sistema,Sistema,19,87.66967,2021-10-31 19:00:00
2021-10-31,Sistema,Sistema,20,87.66967,2021-10-31 20:00:00
2021-10-31,Sistema,Sistema,21,87.45367,2021-10-31 21:00:00
2021-10-31,Sistema,Sistema,22,87.45367,2021-10-31 22:00:00
2021-10-31,Sistema,Sistema,23,87.45167,2021-10-31 23:00:00
2021-11-01,Sistema,Sistema,0,87.25805,2021-11-01 00:00:00
2021-11-01,Sistema,Sistema,1,87.25805,2021-11-01 01:00:00
2021-11-01,Sistema,Sistema,2,87.25805,2021-11-01 02:00:00
2021-11-01,Sistema,Sistema,3,87.25805,2021-11-01 03:00:00
2021-11-01,Sistema,Sistema,4,87.25805,2021-11-01 04:00:00
2021-11-01,Sistema,Sistema,5,87.25805,2021-11-01 05:00:00
2021-11-01,Sistema,Sistema,6,87.25805,2021-11-01 06:00:00
2021-11-01,Sistema,Sistema,7,87.25805,2021-11-01 07:00:00
2021-11-01,Sistema,Sistema,8,87.25805,2021-11-01 08:00:00
2021-11-01,Sistema,Sistema,9,87.25805,2021-11-01 09:00:00
2021-11-01,Sistema,Sistema,10,87.25805,2021-11-01 10:00:00
2021-11-01,Sistema,Sistema,11,87.25805,2021-11-01 11:00:00
2021-11-01,Sistema,Sistema,12,92.23105,2021-11-01 12:00:00
2021-11-01,Sistema,Sistema,13,87.25805,2021-11-01 13:00:00
2021-11-01,Sistema,Sistema,14,87.25805,2021-11-01 14:00:00
2021-11-01,Sistema,Sistema,15,87.25805,2021-11-01 15:00:00
2021-11-01,Sistema,Sistema,16,87.25805,2021-11-01 16:00:00
2021-11-01,Sistema,Sistema,17,92.58705,2021-11-01 17:00:00
2021-11-01,Sistema,Sistema,18,92.58905,2021-11-01 18:00:00
2021-11-01,Sistema,Sistema,19,92.58905,2021-11-01 19:00:00
2021-11-01,Sistema,Sistema,20,92.58905,2021-11-01 20:00:00
2021-11-01,Sistema,Sistema,21,92.58705,2021-11-01 21:00:00
2021-11-01,Sistema,Sistema,22,87.25805,2021-11-01 22:00:00
2021-11-01,Sistema,Sistema,23,87.25805,2021-11-01 23:00:00
2021-11-02,Sistema,Sistema,0,86.7633,2021-11-02 00:00:00
2021-11-02,Sistema,Sistema,1,86.7633,2021-11-02 01:00:00
2021-11-02,Sistema,Sistema,2,86.7633,2021-11-02 02:00:00
2021-11-02,Sistema,Sistema,3,86.7633,2021-11-02 03:00:00
2021-11-02,Sistema,Sistema,4,86.7633,2021-11-02 04:00:00
2021-11-02,Sistema,Sistema,5,86.7633,2021-11-02 05:00:00
2021-11-02,Sistema,Sistema,6,92.0913,2021-11-02 06:00:00
2021-11-02,Sistema,Sistema,7,92.0933,2021-11-02 07:00:00
2021-11-02,Sistema,Sistema,8,92.8953,2021-11-02 08:00:00
2021-11-02,Sistema,Sistema,9,92.8953,2021-11-02 09:00:00
2021-11-02,Sistema,Sistema,10,92.8963,2021-11-02 10:00:00
2021-11-02,Sistema,Sistema,11,92.8963,2021-11-02 11:00:00
2021-11-02,Sistema,Sistema,12,92.8963,2021-11-02 12:00:00
2021-11-02,Sistema,Sistema,13,92.8963,2021-11-02 13:00:00
2021-11-02,Sistema,Sistema,14,92.8963,2021-11-02 14:00:00
2021-11-02,Sistema,Sistema,15,93.0993,2021-11-02 15:00:00
2021-11-02,Sistema,Sistema,16,93.0993,2021-11-02 16:00:00
2021-11-02,Sistema,Sistema,17,93.0993,2021-11-02 17:00:00
2021-11-02,Sistema,Sistema,18,189.1003,2021-11-02 18:00:00
2021-11-02,Sistema,Sistema,19,189.1003,2021-11-02 19:00:00
2021-11-02,Sistema,Sistema,20,139.1003,2021-11-02 20:00:00
2021-11-02,Sistema,Sistema,21,93.0993,2021-11-02 21:00:00
2021-11-02,Sistema,Sistema,22,92.8963,2021-11-02 22:00:00
2021-11-02,Sistema,Sistema,23,92.8933,2021-11-02 23:00:00
2021-11-03,Sistema,Sistema,0,94.12054,2021-11-03 00:00:00
2021-11-03,Sistema,Sistema,1,94.12054,2021-11-03 01:00:00
2021-11-03,Sistema,Sistema,2,94.12054,2021-11-03 02:00:00
2021-11-03,Sistema,Sistema,3,94.11854,2021-11-03 03:00:00
2021-11-03,Sistema,Sistema,4,94.12054,2021-11-03 04:00:00
2021-11-03,Sistema,Sistema,5,94.12054,2021-11-03 05:00:00
2021-11-03,Sistema,Sistema,6,94.12054,2021-11-03 06:00:00
2021-11-03,Sistema,Sistema,7,94.12154,2021-11-03 07:00:00
2021-11-03,Sistema,Sistema,8,95.44654,2021-11-03 08:00:00
2021-11-03,Sistema,Sistema,9,95.44654,2021-11-03 09:00:00
2021-11-03,Sistema,Sistema,10,95.44654,2021-11-03 10:00:00
2021-11-03,Sistema,Sistema,11,95.44654,2021-11-03 11:00:00
2021-11-03,Sistema,Sistema,12,95.44654,2021-11-03 12:00:00
2021-11-03,Sistema,Sistema,13,95.44654,2021-11-03 13:00:00
2021-11-03,Sistema,Sistema,14,95.44654,2021-11-03 14:00:00
2021-11-03,Sistema,Sistema,15,95.44654,2021-11-03 15:00:00
2021-11-03,Sistema,Sistema,16,95.44654,2021-11-03 16:00:00
2021-11-03,Sistema,Sistema,17,95.44654,2021-11-03 17:00:00
2021-11-03,Sistema,Sistema,18,190.32554,2021-11-03 18:00:00
2021-11-03,Sistema,Sistema,19,190.32554,2021-11-03 19:00:00
2021-11-03,Sistema,Sistema,20,140.32554,2021-11-03 20:00:00
2021-11-03,Sistema,Sistema,21,95.44654,2021-11-03 21:00:00
2021-11-03,Sistema,Sistema,22,94.12154,2021-11-03 22:00:00
2021-11-03,Sistema,Sistema,23,94.12154,2021-11-03 23:00:00
2021-11-04,Sistema,Sistema,0,93.03485,2021-11-04 00:00:00
2021-11-04,Sistema,Sistema,1,88.06185,2021-11-04 01:00:00
2021-11-04,Sistema,Sistema,2,88.06185,2021-11-04 02:00:00
2021-11-04,Sistema,Sistema,3,88.06185,2021-11-04 03:00:00
2021-11-04,Sistema,Sistema,4,88.06185,2021-11-04 04:00:00
2021-11-04,Sistema,Sistema,5,93.38985,2021-11-04 05:00:00
2021-11-04,Sistema,Sistema,6,93.38985,2021-11-04 06:00:00
2021-11-04,Sistema,Sistema,7,93.39085,2021-11-04 07:00:00
2021-11-04,Sistema,Sistema,8,93.82885,2021-11-04 08:00:00
2021-11-04,Sistema,Sistema,9,93.82885,2021-11-04 09:00:00
2021-11-04,Sistema,Sistema,10,94.19385,2021-11-04 10:00:00
2021-11-04,Sistema,Sistema,11,94.19385,2021-11-04 11:00:00
2021-11-04,Sistema,Sistema,12,94.19385,2021-11-04 12:00:00
2021-11-04,Sistema,Sistema,13,94.19385,2021-11-04 13:00:00
2021-11-04,Sistema,Sistema,14,120.39885,2021-11-04 14:00:00
2021-11-04,Sistema,Sistema,15,120.39885,2021-11-04 15:00:00
2021-11-04,Sistema,Sistema,16,94.19385,2021-11-04 16:00:00
2021-11-04,Sistema,Sistema,17,94.19385,2021-11-04 17:00:00
2021-11-04,Sistema,Sistema,18,120.39885,2021-11-04 18:00:00
2021-11-04,Sistema,Sistema,19,120.39885,2021-11-04 19:00:00
2021-11-04,Sistema,Sistema,20,120.39885,2021-11-04 20:00:00
2021-11-04,Sistema,Sistema,21,94.19385,2021-11-04 21:00:00
2021-11-04,Sistema,Sistema,22,93.39185,2021-11-04 22:00:00
2021-11-04,Sistema,Sistema,23,93.39085,2021-11-04 23:00:00
2021-11-05,Sistema,Sistema,0,92.0742,2021-11-05 00:00:00
2021-11-05,Sistema,Sistema,1,92.0742,2021-11-05 01:00:00
2021-11-05,Sistema,Sistema,2,92.0742,2021-11-05 02:00:00
2021-11-05,Sistema,Sistema,3,92.0742,2021-11-05 03:00:00
2021-11-05,Sistema,Sistema,4,92.0742,2021-11-05 04:00:00
2021-11-05,Sistema,Sistema,5,92.0752,2021-11-05 05:00:00
2021-11-05,Sistema,Sistema,6,92.4552,2021-11-05 06:00:00
2021-11-05,Sistema,Sistema,7,92.8752,2021-11-05 07:00:00
2021-11-05,Sistema,Sistema,8,92.8772,2021-11-05 08:00:00
2021-11-05,Sistema,Sistema,9,92.8772,2021-11-05 09:00:00
2021-11-05,Sistema,Sistema,10,92.8772,2021-11-05 10:00:00
2021-11-05,Sistema,Sistema,11,92.8782,2021-11-05 11:00:00
2021-11-05,Sistema,Sistema,12,92.8782,2021-11-05 12:00:00
2021-11-05,Sistema,Sistema,13,92.8782,2021-11-05 13:00:00
2021-11-05,Sistema,Sistema,14,92.8782,2021-11-05 14:00:00
2021-11-05,Sistema,Sistema,15,92.8782,2021-11-05 15:00:00
2021-11-05,Sistema,Sistema,16,92.8782,2021-11-05 16:00:00
2021-11-05,Sistema,Sistema,17,92.8772,2021-11-05 17:00:00
2021-11-05,Sistema,Sistema,18,92.8782,2021-11-05 18:00:00
2021-11-05,Sistema,Sistema,19,92.8782,2021-11-05 19:00:00
2021-11-05,Sistema,Sistema,20,92.8772,2021-11-05 20:00:00
2021-11-05,Sistema,Sistema,21,92.8772,2021-11-05 21:00:00
2021-11-05,Sistema,Sistema,22,92.8772,2021-11-05 22:00:00
2021-11-05,Sistema,Sistema,23,92.4552,2021-11-05 23:00:00
2021-11-06,Sistema,Sistema,0,94.01321,2021-11-06 00:00:00
2021-11-06,Sistema,Sistema,1,94.01121,2021-11-06 01:00:00
2021-11-06,Sistema,Sistema,2,93.65621,2021-11-06 02:00:00
2021-11-06,Sistema,Sistema,3,88.68321,2021-11-06 03:00:00
2021-11-06,Sistema,Sistema,4,94.01121,2021-11-06 04:00:00
2021-11-06,Sistema,Sistema,5,94.01121,2021-11-06 05:00:00
2021-11-06,Sistema,Sistema,6,94.01121,2021-11-06 06:00:00
2021-11-06,Sistema,Sistema,7,94.01221,2021-11-06 07:00:00
2021-11-06,Sistema,Sistema,8,94.81321,2021-11-06 08:00:00
2021-11-06,Sistema,Sistema,9,94.81521,2021-11-06 09:00:00
2021-11-06,Sistema,Sistema,10,94.81521,2021-11-06 10:00:00
2021-11-06,Sistema,Sistema,11,94.81521,2021-11-06 11:00:00
2021-11-06,Sistema,Sistema,12,94.81521,2021-11-06 12:00:00
2021-11-06,Sistema,Sistema,13,94.81521,2021-11-06 13:00:00
2021-11-06,Sistema,Sistema,14,94.81521,2021-11-06 14:00:00
2021-11-06,Sistema,Sistema,15,94.81521,2021-11-06 15:00:00
2021-11-06,Sistema,Sistema,16,94.81521,2021-11-06 16:00:00
2021-11-06,Sistema,Sistema,17,94.81521,2021-11-06 17:00:00
2021-11-06,Sistema,Sistema,18,94.81521,2021-11-06 18:00:00
2021-11-06,Sistema,Sistema,19,94.81521,2021-11-06 19:00:00
2021-11-06,Sistema,Sistema,20,94.81521,2021-11-06 20:00:00
2021-11-06,Sistema,Sistema,21,94.81521,2021-11-06 21:00:00
2021-11-06,Sistema,Sistema,22,94.01321,2021-11-06 22:00:00
2021-11-06,Sistema,Sistema,23,94.01221,2021-11-06 23:00:00
2021-11-07,Sistema,Sistema,0,92.22171,2021-11-07 00:00:00
2021-11-07,Sistema,Sistema,1,92.22171,2021-11-07 01:00:00
2021-11-07,Sistema,Sistema,2,92.22171,2021-11-07 02:00:00
2021-11-07,Sistema,Sistema,3,92.22171,2021-11-07 03:00:00
2021-11-07,Sistema,Sistema,4,92.22171,2021-11-07 04:00:00
2021-11-07,Sistema,Sistema,5,92.22171,2021-11-07 05:00:00
2021-11-07,Sistema,Sistema,6,92.22171,2021-11-07 06:00:00
2021-11-07,Sistema,Sistema,7,92.22171,2021-11-07 07:00:00
2021-11-07,Sistema,Sistema,8,92.22171,2021-11-07 08:00:00
2021-11-07,Sistema,Sistema,9,92.85771,2021-11-07 09:00:00
2021-11-07,Sistema,Sistema,10,93.21271,2021-11-07 10:00:00
2021-11-07,Sistema,Sistema,11,93.21371,2021-11-07 11:00:00
2021-11-07,Sistema,Sistema,12,93.21371,2021-11-07 12:00:00
2021-11-07,Sistema,Sistema,13,93.21371,2021-11-07 13:00:00
2021-11-07,Sistema,Sistema,14,93.21371,2021-11-07 14:00:00
2021-11-07,Sistema,Sistema,15,93.21371,2021-11-07 15:00:00
2021-11-07,Sistema,Sistema,16,93.21371,2021-11-07 16:00:00
2021-11-07,Sistema,Sistema,17,93.21371,2021-11-07 17:00:00
2021-11-07,Sistema,Sistema,18,94.01671,2021-11-07 18:00:00
2021-11-07,Sistema,Sistema,19,94.01671,2021-11-07 19:00:00
2021-11-07,Sistema,Sistema,20,94.01671,2021-11-07 20:00:00
2021-11-07,Sistema,Sistema,21,94.01571,2021-11-07 21:00:00
2021-11-07,Sistema,Sistema,22,93.21471,2021-11-07 22:00:00
2021-11-07,Sistema,Sistema,23,93.21371,2021-11-07 23:00:00
2021-11-08,Sistema,Sistema,0,92.19428,2021-11-08 00:00:00
2021-11-08,Sistema,Sistema,1,92.19428,2021-11-08 01:00:00
2021-11-08,Sistema,Sistema,2,92.19428,2021-11-08 02:00:00
2021-11-08,Sistema,Sistema,3,92.19428,2021-11-08 03:00:00
2021-11-08,Sistema,Sistema,4,92.19428,2021-11-08 04:00:00
2021-11-08,Sistema,Sistema,5,92.19528,2021-11-08 05:00:00
2021-11-08,Sistema,Sistema,6,92.66128,2021-11-08 06:00:00
2021-11-08,Sistema,Sistema,7,92.99828,2021-11-08 07:00:00
2021-11-08,Sistema,Sistema,8,92.99928,2021-11-08 08:00:00
2021-11-08,Sistema,Sistema,9,92.99928,2021-11-08 09:00:00
2021-11-08,Sistema,Sistema,10,93.00028,2021-11-08 10:00:00
2021-11-08,Sistema,Sistema,11,94.70328,2021-11-08 11:00:00
2021-11-08,Sistema,Sistema,12,94.70328,2021-11-08 12:00:00
2021-11-08,Sistema,Sistema,13,94.70328,2021-11-08 13:00:00
2021-11-08,Sistema,Sistema,14,94.70328,2021-11-08 14:00:00
2021-11-08,Sistema,Sistema,15,94.70328,2021-11-08 15:00:00
2021-11-08,Sistema,Sistema,16,94.70328,2021-11-08 16:00:00
2021-11-08,Sistema,Sistema,17,94.70328,2021-11-08 17:00:00
2021-11-08,Sistema,Sistema,18,94.70328,2021-11-08 18:00:00
2021-11-08,Sistema,Sistema,19,94.70328,2021-11-08 19:00:00
2021-11-08,Sistema,Sistema,20,94.70328,2021-11-08 20:00:00
2021-11-08,Sistema,Sistema,21,93.00028,2021-11-08 21:00:00
2021-11-08,Sistema,Sistema,22,92.99928,2021-11-08 22:00:00
2021-11-08,Sistema,Sistema,23,92.99828,2021-11-08 23:00:00
2021-11-09,Sistema,Sistema,0,92.0776,2021-11-09 00:00:00
2021-11-09,Sistema,Sistema,1,91.7226,2021-11-09 01:00:00
2021-11-09,Sistema,Sistema,2,91.0796,2021-11-09 02:00:00
2021-11-09,Sistema,Sistema,3,86.7496,2021-11-09 03:00:00
2021-11-09,Sistema,Sistema,4,86.7496,2021-11-09 04:00:00
2021-11-09,Sistema,Sistema,5,92.0776,2021-11-09 05:00:00
2021-11-09,Sistema,Sistema,6,92.0786,2021-11-09 06:00:00
2021-11-09,Sistema,Sistema,7,92.8796,2021-11-09 07:00:00
2021-11-09,Sistema,Sistema,8,92.8816,2021-11-09 08:00:00
2021-11-09,Sistema,Sistema,9,92.8816,2021-11-09 09:00:00
2021-11-09,Sistema,Sistema,10,94.0866,2021-11-09 10:00:00
2021-11-09,Sistema,Sistema,11,159.0866,2021-11-09 11:00:00
2021-11-09,Sistema,Sistema,12,159.0866,2021-11-09 12:00:00
2021-11-09,Sistema,Sistema,13,159.0866,2021-11-09 13:00:00
2021-11-09,Sistema,Sistema,14,229.0866,2021-11-09 14:00:00
2021-11-09,Sistema,Sistema,15,229.0866,2021-11-09 15:00:00
2021-11-09,Sistema,Sistema,16,159.0866,2021-11-09 16:00:00
2021-11-09,Sistema,Sistema,17,94.0866,2021-11-09 17:00:00
2021-11-09,Sistema,Sistema,18,159.0866,2021-11-09 18:00:00
2021-11-09,Sistema,Sistema,19,159.0866,2021-11-09 19:00:00
2021-11-09,Sistema,Sistema,20,94.0866,2021-11-09 20:00:00
2021-11-09,Sistema,Sistema,21,92.8816,2021-11-09 21:00:00
2021-11-09,Sistema,Sistema,22,92.8816,2021-11-09 22:00:00
2021-11-09,Sistema,Sistema,23,92.0796,2021-11-09 23:00:00
2021-11-10,Sistema,Sistema,0,92.33732,2021-11-10 00:00:00
2021-11-10,Sistema,Sistema,1,91.98232,2021-11-10 01:00:00
2021-11-10,Sistema,Sistema,2,87.00932,2021-11-10 02:00:00
2021-11-10,Sistema,Sistema,3,87.00932,2021-11-10 03:00:00
2021-11-10,Sistema,Sistema,4,91.98232,2021-11-10 04:00:00
2021-11-10,Sistema,Sistema,5,92.33832,2021-11-10 05:00:00
2021-11-10,Sistema,Sistema,6,92.33832,2021-11-10 06:00:00
2021-11-10,Sistema,Sistema,7,93.13932,2021-11-10 07:00:00
2021-11-10,Sistema,Sistema,8,93.14132,2021-11-10 08:00:00
2021-11-10,Sistema,Sistema,9,93.14132,2021-11-10 09:00:00
2021-11-10,Sistema,Sistema,10,93.14132,2021-11-10 10:00:00
2021-11-10,Sistema,Sistema,11,94.34632,2021-11-10 11:00:00
2021-11-10,Sistema,Sistema,12,94.34632,2021-11-10 12:00:00
2021-11-10,Sistema,Sistema,13,94.34632,2021-11-10 13:00:00
2021-11-10,Sistema,Sistema,14,159.34632,2021-11-10 14:00:00
2021-11-10,Sistema,Sistema,15,159.34632,2021-11-10 15:00:00
2021-11-10,Sistema,Sistema,16,94.34632,2021-11-10 16:00:00
2021-11-10,Sistema,Sistema,17,94.34632,2021-11-10 17:00:00
2021-11-10,Sistema,Sistema,18,168.72632,2021-11-10 18:00:00
2021-11-10,Sistema,Sistema,19,159.34632,2021-11-10 19:00:00
2021-11-10,Sistema,Sistema,20,94.34632,2021-11-10 20:00:00
